ID,Response,RT,Type,characterlist
sub-24,1,4.546900405,affiliation,Newcomb
sub-24,1,3.725324805,affiliation,Newcomb
sub-24,1,5.160442676,affiliation,Peter
sub-24,1,5.570607225,affiliation,Anthony
sub-24,1,3.387847042,affiliation,Anthony
sub-24,1,4.604201084,affiliation,Hayworth
sub-24,1,2.387758182,affiliation,Peter
sub-24,1,5.85441521,affiliation,Peter
sub-24,1,6.102592619,affiliation,Anthony
sub-24,1,4.998840947,affiliation,Peter
sub-24,1,4.293447135,affiliation,Hayworth
sub-24,1,2.022041761,affiliation,Newcomb
sub-24,1,5.220163368,affiliation,Anthony
sub-25,1,3.590009644,affiliation,Olivia
sub-25,1,3.214637853,affiliation,Peter
sub-25,1,2.67938299,affiliation,Olivia
sub-25,1,4.767906528,affiliation,Newcomb
sub-25,1,3.603794163,affiliation,Newcomb
sub-25,1,3.289095131,affiliation,Peter
sub-25,1,3.518321118,affiliation,Hayworth
sub-25,1,4.128111893,affiliation,Anthony
sub-25,1,4.796774256,affiliation,Anthony
sub-25,1,2.23193162,affiliation,Anthony
sub-25,1,3.614566272,affiliation,Hayworth
sub-25,1,3.384627997,affiliation,Hayworth
sub-25,1,3.823854214,affiliation,Hayworth
sub-25,1,3.215679485,affiliation,Hayworth
sub-25,1,2.659155446,affiliation,Peter
sub-25,1,5.390262118,affiliation,Peter
sub-25,1,4.137421344,affiliation,Anthony
sub-25,1,5.634849529,affiliation,Peter
sub-25,1,3.19888855,affiliation,Hayworth
sub-25,1,2.441164201,affiliation,Newcomb
sub-25,1,3.869657802,affiliation,Newcomb
sub-26,1,2.538659384,affiliation,Olivia
sub-26,1,3.680498319,affiliation,Olivia
sub-26,1,2.582664271,affiliation,Olivia
sub-26,1,2.889492178,affiliation,Newcomb
sub-26,1,4.462071239,affiliation,Peter
sub-26,1,2.813100794,affiliation,Hayworth
sub-26,1,3.2532484,affiliation,Anthony
sub-26,1,2.975638017,affiliation,Anthony
sub-26,1,3.404417943,affiliation,Anthony
sub-26,1,2.4975851,affiliation,Hayworth
sub-26,1,4.730639101,affiliation,Hayworth
sub-26,1,4.05490147,affiliation,Peter
sub-26,1,3.517300996,affiliation,Anthony
sub-26,1,6.967404048,affiliation,Peter
sub-26,1,4.143360832,affiliation,Hayworth
sub-26,1,3.113140816,affiliation,Newcomb
sub-26,1,4.879042714,affiliation,Newcomb
sub-26,1,5.21096358,affiliation,Newcomb
sub-27,1,4.224820659,affiliation,Olivia
sub-27,1,2.977127834,affiliation,Peter
sub-27,1,2.543574326,affiliation,Newcomb
sub-27,1,3.734474967,affiliation,Newcomb
sub-27,1,5.297099441,affiliation,Newcomb
sub-27,1,5.630024796,affiliation,Peter
sub-27,1,3.597747975,affiliation,Peter
sub-27,1,2.197107057,affiliation,Hayworth
sub-27,1,3.22190663,affiliation,Anthony
sub-27,1,1.994500581,affiliation,Hayworth
sub-27,1,2.821233624,affiliation,Hayworth
sub-27,1,6.046940411,affiliation,Peter
sub-27,1,3.004663716,affiliation,Anthony
sub-27,1,3.936097641,affiliation,Newcomb
sub-27,1,4.170886085,affiliation,Newcomb
sub-27,1,2.930985043,affiliation,Anthony
sub-28,1,2.554122062,affiliation,Olivia
sub-28,1,1.796502967,affiliation,Newcomb
sub-28,1,4.59972375,affiliation,Newcomb
sub-28,1,3.003613115,affiliation,Newcomb
sub-28,1,3.521130723,affiliation,Hayworth
sub-28,1,3.003645557,affiliation,Hayworth
sub-28,1,3.970766656,affiliation,Peter
sub-28,1,4.498462315,affiliation,Anthony
sub-28,1,3.296940718,affiliation,Hayworth
sub-28,1,2.970692883,affiliation,Newcomb
sub-28,1,5.607602829,affiliation,Newcomb
sub-29,1,6.312805093,affiliation,Olivia
sub-29,1,5.918542701,affiliation,Olivia
sub-29,1,5.489717066,affiliation,Peter
sub-29,1,5.225925455,affiliation,Olivia
sub-29,1,1.955925331,affiliation,Newcomb
sub-29,1,4.310448346,affiliation,Newcomb
sub-29,1,5.484355168,affiliation,Newcomb
sub-29,1,7.196618338,affiliation,Peter
sub-29,1,7.890953702,affiliation,Hayworth
sub-29,1,5.473216286,affiliation,Anthony
sub-29,1,2.8643322,affiliation,Anthony
sub-29,1,3.834243352,affiliation,Hayworth
sub-29,1,4.72807777,affiliation,Peter
sub-29,1,4.388450743,affiliation,Peter
sub-29,1,6.072979589,affiliation,Anthony
sub-29,1,4.199570159,affiliation,Hayworth
sub-29,1,3.783720184,affiliation,Newcomb
sub-29,1,4.038039034,affiliation,Newcomb
sub-3,1,2.602325589,affiliation,Olivia
sub-3,1,1.903682375,affiliation,Peter
sub-3,1,1.775862552,affiliation,Olivia
sub-3,1,1.594206383,affiliation,Newcomb
sub-3,1,2.990591517,affiliation,Newcomb
sub-3,1,2.622297617,affiliation,Peter
sub-3,1,1.60512369,affiliation,Hayworth
sub-3,1,1.792700937,affiliation,Anthony
sub-3,1,1.492173893,affiliation,Hayworth
sub-3,1,2.042067964,affiliation,Hayworth
sub-3,1,1.748337961,affiliation,Hayworth
sub-3,1,1.940154136,affiliation,Peter
sub-3,1,2.736860678,affiliation,Anthony
sub-3,1,2.371710197,affiliation,Hayworth
sub-3,1,1.931484287,affiliation,Newcomb
sub-3,1,2.252520225,affiliation,Newcomb
sub-3,1,1.797908712,affiliation,Newcomb
sub-30,1,3.138208979,affiliation,Olivia
sub-30,1,4.503034928,affiliation,Olivia
sub-30,1,3.027715214,affiliation,Olivia
sub-30,1,3.418548479,affiliation,Newcomb
sub-30,1,2.664786928,affiliation,Hayworth
sub-30,1,3.461041022,affiliation,Anthony
sub-30,1,3.781015459,affiliation,Anthony
sub-30,1,2.998568531,affiliation,Hayworth
sub-30,1,2.616984484,affiliation,Hayworth
sub-30,1,4.549337462,affiliation,Hayworth
sub-30,1,3.14480858,affiliation,Hayworth
sub-30,1,3.638849385,affiliation,Peter
sub-30,1,3.437989082,affiliation,Peter
sub-30,1,3.802429275,affiliation,Anthony
sub-30,1,3.771037395,affiliation,Hayworth
sub-30,1,2.420444364,affiliation,Newcomb
sub-30,1,3.997593479,affiliation,Newcomb
sub-30,1,3.424864097,affiliation,Newcomb
sub-31,1,5.356355794,affiliation,Olivia
sub-31,1,7.185601226,affiliation,Olivia
sub-31,1,3.76367384,affiliation,Olivia
sub-31,1,5.986751912,affiliation,Olivia
sub-31,1,5.727141826,affiliation,Newcomb
sub-31,1,5.113817565,affiliation,Newcomb
sub-31,1,5.592501075,affiliation,Hayworth
sub-31,1,4.850470372,affiliation,Anthony
sub-31,1,5.993059086,affiliation,Anthony
sub-31,1,3.23871846,affiliation,Anthony
sub-31,1,4.496704644,affiliation,Hayworth
sub-31,1,7.234537379,affiliation,Hayworth
sub-31,1,4.147963945,affiliation,Peter
sub-31,1,8.758128398,affiliation,Anthony
sub-31,1,5.512988993,affiliation,Hayworth
sub-31,1,6.942963892,affiliation,Newcomb
sub-31,1,11.99701618,affiliation,Anthony
sub-32,1,2.44066615,affiliation,Olivia
sub-32,1,3.822568281,affiliation,Olivia
sub-32,1,3.546691815,affiliation,Peter
sub-32,1,2.665450842,affiliation,Newcomb
sub-32,1,3.926133382,affiliation,Newcomb
sub-32,1,2.435999614,affiliation,Peter
sub-32,1,2.842690738,affiliation,Hayworth
sub-32,1,2.431499159,affiliation,Anthony
sub-32,1,2.570962109,affiliation,Hayworth
sub-32,1,2.80707181,affiliation,Hayworth
sub-32,1,4.122803547,affiliation,Hayworth
sub-32,1,2.545040509,affiliation,Peter
sub-32,1,4.684334555,affiliation,Peter
sub-32,1,3.472985991,affiliation,Anthony
sub-32,1,3.290688154,affiliation,Hayworth
sub-32,1,2.864265978,affiliation,Newcomb
sub-32,1,2.518547668,affiliation,Newcomb
sub-33,1,2.943821722,affiliation,Olivia
sub-33,1,1.973953573,affiliation,Olivia
sub-33,1,2.98600991,affiliation,Peter
sub-33,1,3.836617611,affiliation,Olivia
sub-33,1,5.042955483,affiliation,Olivia
sub-33,1,5.017349827,affiliation,Newcomb
sub-33,1,3.503082228,affiliation,Newcomb
sub-33,1,2.938180551,affiliation,Anthony
sub-33,1,2.34763549,affiliation,Anthony
sub-33,1,3.495292912,affiliation,Hayworth
sub-33,1,2.001648133,affiliation,Hayworth
sub-33,1,5.317232829,affiliation,Hayworth
sub-33,1,3.961190238,affiliation,Hayworth
sub-33,1,2.01888477,affiliation,Peter
sub-33,1,3.741903908,affiliation,Peter
sub-33,1,4.324628271,affiliation,Peter
sub-33,1,3.866870409,affiliation,Hayworth
sub-33,1,2.645699691,affiliation,Newcomb
sub-33,1,3.96148961,affiliation,Newcomb
sub-34,1,3.634122914,affiliation,Olivia
sub-34,1,2.577417121,affiliation,Olivia
sub-34,1,2.01606489,affiliation,Newcomb
sub-34,1,3.965174461,affiliation,Olivia
sub-34,1,4.650622228,affiliation,Newcomb
sub-34,1,5.530535597,affiliation,Newcomb
sub-34,1,3.086996322,affiliation,Hayworth
sub-34,1,3.642680582,affiliation,Anthony
sub-34,1,4.459473345,affiliation,Anthony
sub-34,1,2.697808413,affiliation,Anthony
sub-34,1,2.667590877,affiliation,Hayworth
sub-34,1,4.411756471,affiliation,Hayworth
sub-34,1,4.010349317,affiliation,Peter
sub-34,1,3.831613266,affiliation,Hayworth
sub-34,1,2.406659389,affiliation,Newcomb
sub-34,1,1.893561068,affiliation,Newcomb
sub-34,1,5.744455799,affiliation,Newcomb
sub-35,1,5.06238011,affiliation,Olivia
sub-35,1,7.82582188,affiliation,Olivia
sub-35,1,5.945181767,affiliation,Newcomb
sub-35,1,4.563536342,affiliation,Newcomb
sub-35,1,3.952420294,affiliation,Hayworth
sub-35,1,6.853594369,affiliation,Anthony
sub-35,1,5.418107813,affiliation,Anthony
sub-35,1,3.922512003,affiliation,Anthony
sub-35,1,3.037957838,affiliation,Anthony
sub-35,1,3.1483482,affiliation,Hayworth
sub-35,1,4.684004152,affiliation,Hayworth
sub-35,1,3.728630688,affiliation,Hayworth
sub-35,1,3.634227289,affiliation,Peter
sub-35,1,6.207350589,affiliation,Anthony
sub-35,1,3.648430712,affiliation,Hayworth
sub-35,1,3.473195093,affiliation,Newcomb
sub-35,1,5.073088039,affiliation,Newcomb
sub-35,1,4.93216208,affiliation,Newcomb
sub-36,1,3.863221525,affiliation,Olivia
sub-36,1,3.949563389,affiliation,Olivia
sub-36,1,2.875814193,affiliation,Olivia
sub-36,1,4.930249836,affiliation,Olivia
sub-36,1,4.345444326,affiliation,Newcomb
sub-36,1,5.007061161,affiliation,Peter
sub-36,1,3.630469094,affiliation,Hayworth
sub-36,1,3.897957852,affiliation,Anthony
sub-36,1,4.178370386,affiliation,Hayworth
sub-36,1,3.09298341,affiliation,Hayworth
sub-36,1,5.045424509,affiliation,Hayworth
sub-36,1,3.049173888,affiliation,Hayworth
sub-36,1,3.048842428,affiliation,Peter
sub-36,1,4.770993774,affiliation,Peter
sub-36,1,4.71477283,affiliation,Anthony
sub-36,1,5.708385168,affiliation,Peter
sub-36,1,4.340545414,affiliation,Hayworth
sub-36,1,2.78280469,affiliation,Newcomb
sub-36,1,5.953456637,affiliation,Newcomb
sub-36,1,5.873983052,affiliation,Anthony
sub-37,1,5.43563677,affiliation,Olivia
sub-37,1,11.10258906,affiliation,Newcomb
sub-37,1,8.288737828,affiliation,Newcomb
sub-37,1,4.258112666,affiliation,Hayworth
sub-37,1,6.126620982,affiliation,Anthony
sub-37,1,3.156360369,affiliation,Anthony
sub-37,1,5.881898957,affiliation,Hayworth
sub-37,1,8.186388903,affiliation,Hayworth
sub-37,1,4.270198975,affiliation,Hayworth
sub-37,1,8.409570597,affiliation,Peter
sub-37,1,5.567373171,affiliation,Anthony
sub-37,1,6.471966575,affiliation,Hayworth
sub-37,1,5.483260906,affiliation,Newcomb
sub-37,1,5.059380748,affiliation,Newcomb
sub-37,1,6.053564326,affiliation,Newcomb
sub-38,1,4.966128996,affiliation,Olivia
sub-38,1,3.011666342,affiliation,Olivia
sub-38,1,5.036550895,affiliation,Olivia
sub-38,1,4.56671695,affiliation,Olivia
sub-38,1,6.75800688,affiliation,Newcomb
sub-38,1,4.263560602,affiliation,Newcomb
sub-38,1,5.254909843,affiliation,Peter
sub-38,1,4.42553076,affiliation,Hayworth
sub-38,1,4.438663637,affiliation,Anthony
sub-38,1,4.351418015,affiliation,Hayworth
sub-38,1,4.451614564,affiliation,Hayworth
sub-38,1,4.622140627,affiliation,Peter
sub-38,1,6.695489249,affiliation,Peter
sub-38,1,6.493831314,affiliation,Anthony
sub-38,1,4.245351799,affiliation,Hayworth
sub-38,1,5.985245436,affiliation,Newcomb
sub-39,1,3.013689308,affiliation,Olivia
sub-39,1,2.316353754,affiliation,Peter
sub-39,1,5.351709277,affiliation,Olivia
sub-39,1,1.181172283,affiliation,Newcomb
sub-39,1,3.100282235,affiliation,Newcomb
sub-39,1,2.734523276,affiliation,Newcomb
sub-39,1,2.981535197,affiliation,Hayworth
sub-39,1,2.430997738,affiliation,Anthony
sub-39,1,3.174893227,affiliation,Anthony
sub-39,1,2.315414734,affiliation,Anthony
sub-39,1,1.753928862,affiliation,Hayworth
sub-39,1,4.055098211,affiliation,Peter
sub-39,1,3.892076549,affiliation,Anthony
sub-39,1,2.301454617,affiliation,Hayworth
sub-4,1,1.276354308,affiliation,Olivia
sub-4,1,1.602201594,affiliation,Olivia
sub-4,1,2.87836791,affiliation,Newcomb
sub-4,1,2.201836632,affiliation,Newcomb
sub-4,1,2.867373273,affiliation,Anthony
sub-4,1,4.164481798,affiliation,Anthony
sub-4,1,3.94213005,affiliation,Hayworth
sub-4,1,3.64807295,affiliation,Hayworth
sub-4,1,4.90819418,affiliation,Peter
sub-4,1,4.360512902,affiliation,Peter
sub-4,1,5.154423565,affiliation,Hayworth
sub-4,1,3.992702092,affiliation,Newcomb
sub-4,1,3.578501282,affiliation,Newcomb
sub-40,1,3.665242093,affiliation,Olivia
sub-40,1,10.50467288,affiliation,Peter
sub-40,1,3.233427341,affiliation,Olivia
sub-40,1,4.342465768,affiliation,Newcomb
sub-40,1,2.099846753,affiliation,Anthony
sub-40,1,4.488590363,affiliation,Hayworth
sub-40,1,4.501925996,affiliation,Peter
sub-40,1,6.263663214,affiliation,Anthony
sub-40,1,4.401958648,affiliation,Peter
sub-40,1,8.871488637,affiliation,Hayworth
sub-40,1,4.22638628,affiliation,Newcomb
sub-40,1,4.197312986,affiliation,Anthony
sub-6,1,3.693413443,affiliation,Olivia
sub-6,1,4.894936887,affiliation,Olivia
sub-6,1,3.408540299,affiliation,Peter
sub-6,1,4.408244806,affiliation,Olivia
sub-6,1,5.133077075,affiliation,Olivia
sub-6,1,4.822433314,affiliation,Newcomb
sub-6,1,4.381554566,affiliation,Newcomb
sub-6,1,6.568642247,affiliation,Peter
sub-6,1,4.714418802,affiliation,Hayworth
sub-6,1,5.052106477,affiliation,Anthony
sub-6,1,6.256954741,affiliation,Anthony
sub-6,1,4.729772425,affiliation,Hayworth
sub-6,1,5.050276046,affiliation,Hayworth
sub-6,1,4.869878555,affiliation,Hayworth
sub-6,1,6.262000329,affiliation,Peter
sub-6,1,6.318292363,affiliation,Anthony
sub-6,1,7.213070573,affiliation,Newcomb
sub-6,1,6.72313971,affiliation,Newcomb
sub-6,1,6.387034225,affiliation,Anthony
sub-7,1,6.313751369,affiliation,Olivia
sub-7,1,5.627745692,affiliation,Olivia
sub-7,1,6.244277829,affiliation,Olivia
sub-7,1,4.394483951,affiliation,Newcomb
sub-7,1,3.408913014,affiliation,Newcomb
sub-7,1,6.587303059,affiliation,Peter
sub-7,1,6.231030031,affiliation,Hayworth
sub-7,1,3.775553669,affiliation,Anthony
sub-7,1,3.961360295,affiliation,Hayworth
sub-7,1,3.639330551,affiliation,Hayworth
sub-7,1,3.216011041,affiliation,Hayworth
sub-7,1,3.778473686,affiliation,Peter
sub-7,1,6.777546657,affiliation,Peter
sub-7,1,9.142400253,affiliation,Anthony
sub-7,1,3.632412217,affiliation,Hayworth
sub-7,1,3.87548833,affiliation,Newcomb
sub-7,1,8.128941943,affiliation,Newcomb
sub-8,1,3.979500998,affiliation,Olivia
sub-8,1,4.086739402,affiliation,Olivia
sub-8,1,2.703147419,affiliation,Newcomb
sub-8,1,4.678514342,affiliation,Newcomb
sub-8,1,4.344415949,affiliation,Peter
sub-8,1,4.595615638,affiliation,Hayworth
sub-8,1,3.081976612,affiliation,Anthony
sub-8,1,1.94021248,affiliation,Hayworth
sub-8,1,2.605193757,affiliation,Hayworth
sub-8,1,2.635129832,affiliation,Peter
sub-8,1,5.0178438,affiliation,Peter
sub-8,1,3.976085909,affiliation,Anthony
sub-8,1,2.896714074,affiliation,Hayworth
sub-8,1,5.434676226,affiliation,Newcomb
sub-9,1,1.477568837,affiliation,Olivia
sub-9,1,4.334878028,affiliation,Olivia
sub-9,1,2.600820961,affiliation,Peter
sub-9,1,2.593465384,affiliation,Olivia
sub-9,1,2.881873155,affiliation,Newcomb
sub-9,1,2.991976567,affiliation,Newcomb
sub-9,1,2.790439018,affiliation,Newcomb
sub-9,1,1.452479122,affiliation,Hayworth
sub-9,1,1.673865448,affiliation,Anthony
sub-9,1,2.687404507,affiliation,Anthony
sub-9,1,2.08376473,affiliation,Anthony
sub-9,1,1.24936961,affiliation,Anthony
sub-9,1,1.259450207,affiliation,Hayworth
sub-9,1,2.195539896,affiliation,Hayworth
sub-9,1,3.232478227,affiliation,Peter
sub-9,1,1.422243677,affiliation,Anthony
sub-9,1,2.727659547,affiliation,Hayworth
sub-9,1,1.395243487,affiliation,Newcomb
sub-9,1,7.669091022,affiliation,Newcomb
sub-9,1,3.330672725,affiliation,Newcomb
sub-1,1,3.566964446,power,Olivia
sub-1,1,5.684518045,power,Peter
sub-1,1,2.807850062,power,Olivia
sub-1,1,7.925739646,power,Olivia
sub-1,1,1.821572581,power,Peter
sub-1,1,2.227552412,power,Olivia
sub-1,1,4.828653609,power,Anthony
sub-1,1,5.78097122,power,Hayworth
sub-1,1,8.265273897,power,Anthony
sub-1,1,5.716074907,power,Hayworth
sub-1,1,4.505775529,power,Hayworth
sub-1,1,5.940680335,power,Newcomb
sub-1,1,3.792418727,power,Newcomb
sub-1,1,10.47331471,power,Anthony
sub-1,1,6.955912567,power,Anthony
sub-10,1,1.551257662,power,Olivia
sub-10,1,2.84372643,power,Peter
sub-10,1,1.584358538,power,Olivia
sub-10,1,2.584614186,power,Olivia
sub-10,1,4.591448259,power,Newcomb
sub-10,1,3.540912228,power,Olivia
sub-10,1,7.724917373,power,Hayworth
sub-10,1,4.886326812,power,Anthony
sub-10,1,3.889146691,power,Hayworth
sub-10,1,6.44559382,power,Hayworth
sub-10,1,4.519882141,power,Hayworth
sub-10,1,3.791601859,power,Newcomb
sub-10,1,7.010394448,power,Newcomb
sub-10,1,5.507405842,power,Newcomb
sub-10,1,4.667722873,power,Anthony
sub-10,1,4.690016739,power,Anthony
sub-11,1,7.956876319,power,Olivia
sub-11,1,4.699263312,power,Olivia
sub-11,1,1.854563008,power,Peter
sub-11,1,7.605821147,power,Peter
sub-11,1,1.488890793,power,Olivia
sub-11,1,2.410870697,power,Olivia
sub-11,1,2.182858499,power,Peter
sub-11,1,3.785921474,power,Newcomb
sub-11,1,5.88853204,power,Newcomb
sub-11,1,4.773318932,power,Olivia
sub-11,1,3.058085232,power,Olivia
sub-11,1,4.361290593,power,Hayworth
sub-11,1,9.714575364,power,Anthony
sub-11,1,4.08330724,power,Hayworth
sub-11,1,4.118059787,power,Hayworth
sub-11,1,5.884172986,power,Hayworth
sub-11,1,3.315494426,power,Hayworth
sub-11,1,7.929199037,power,Newcomb
sub-11,1,5.882743828,power,Newcomb
sub-11,1,8.691393247,power,Anthony
sub-11,1,9.162014234,power,Anthony
sub-12,1,2.617770288,power,Olivia
sub-12,1,3.597849528,power,Peter
sub-12,1,3.812989433,power,Peter
sub-12,1,1.489131983,power,Olivia
sub-12,1,4.824971015,power,Olivia
sub-12,1,3.530715432,power,Peter
sub-12,1,3.974971579,power,Newcomb
sub-12,1,2.559280252,power,Newcomb
sub-12,1,4.032515191,power,Olivia
sub-12,1,2.908334673,power,Olivia
sub-12,1,3.296879055,power,Anthony
sub-12,1,4.980246733,power,Hayworth
sub-12,1,4.915889146,power,Anthony
sub-12,1,3.040797112,power,Hayworth
sub-12,1,4.584811505,power,Hayworth
sub-12,1,5.209783648,power,Hayworth
sub-12,1,4.014697793,power,Hayworth
sub-12,1,5.042789753,power,Newcomb
sub-12,1,4.463373292,power,Newcomb
sub-12,1,5.655940402,power,Newcomb
sub-12,1,6.085126392,power,Anthony
sub-12,1,5.677799146,power,Anthony
sub-13,1,6.183510136,power,Olivia
sub-13,1,3.368767842,power,Peter
sub-13,1,3.645477895,power,Peter
sub-13,1,5.544481258,power,Olivia
sub-13,1,4.489470848,power,Olivia
sub-13,1,3.204284229,power,Peter
sub-13,1,6.631443728,power,Newcomb
sub-13,1,2.871368395,power,Olivia
sub-13,1,2.925634429,power,Olivia
sub-13,1,2.880240245,power,Anthony
sub-13,1,5.194343243,power,Hayworth
sub-13,1,3.980947384,power,Hayworth
sub-13,1,6.279488324,power,Hayworth
sub-13,1,5.362660511,power,Hayworth
sub-13,1,4.760097195,power,Hayworth
sub-13,1,3.564937996,power,Newcomb
sub-13,1,7.618067545,power,Newcomb
sub-13,1,8.922086394,power,Anthony
sub-13,1,4.968688645,power,Anthony
sub-14,1,2.415160991,power,Olivia
sub-14,1,1.861540952,power,Olivia
sub-14,1,2.373214346,power,Olivia
sub-14,1,1.567317104,power,Peter
sub-14,1,3.249871295,power,Newcomb
sub-14,1,5.516297617,power,Newcomb
sub-14,1,2.138302486,power,Olivia
sub-14,1,2.741290354,power,Olivia
sub-14,1,2.293302811,power,Anthony
sub-14,1,5.599539976,power,Hayworth
sub-14,1,3.625545499,power,Anthony
sub-14,1,4.046799011,power,Hayworth
sub-14,1,6.271933852,power,Hayworth
sub-14,1,4.306691336,power,Hayworth
sub-14,1,3.383894065,power,Hayworth
sub-14,1,3.156050066,power,Newcomb
sub-14,1,7.31992612,power,Newcomb
sub-15,1,2.97630412,power,Olivia
sub-15,1,2.403840214,power,Peter
sub-15,1,3.462334481,power,Peter
sub-15,1,3.323751664,power,Olivia
sub-15,1,6.351733608,power,Olivia
sub-15,1,3.162193364,power,Peter
sub-15,1,3.539598566,power,Newcomb
sub-15,1,2.269901013,power,Newcomb
sub-15,1,2.344911874,power,Olivia
sub-15,1,3.73856568,power,Hayworth
sub-15,1,2.612323762,power,Anthony
sub-15,1,6.104516463,power,Hayworth
sub-15,1,3.812856496,power,Anthony
sub-15,1,5.320402153,power,Hayworth
sub-15,1,9.796296531,power,Hayworth
sub-15,1,7.427386584,power,Newcomb
sub-15,1,6.325314464,power,Newcomb
sub-15,1,5.238771961,power,Newcomb
sub-15,1,9.709570315,power,Anthony
sub-15,1,6.634152886,power,Anthony
sub-16,1,9.752046238,power,Olivia
sub-16,1,5.075274971,power,Olivia
sub-16,1,3.628928509,power,Peter
sub-16,1,5.078051127,power,Peter
sub-16,1,2.729587692,power,Olivia
sub-16,1,4.091441062,power,Olivia
sub-16,1,3.497544726,power,Peter
sub-16,1,7.844173141,power,Newcomb
sub-16,1,8.948592987,power,Newcomb
sub-16,1,2.980153995,power,Newcomb
sub-16,1,11.1696149,power,Hayworth
sub-16,1,6.494099655,power,Anthony
sub-16,1,8.282548689,power,Hayworth
sub-16,1,7.755710284,power,Hayworth
sub-16,1,5.995342279,power,Hayworth
sub-16,1,3.587791121,power,Newcomb
sub-16,1,7.253575892,power,Newcomb
sub-16,1,8.316306856,power,Anthony
sub-16,1,7.538377453,power,Anthony
sub-16,1,6.25993746,power,Anthony
sub-17,1,6.739775862,power,Olivia
sub-17,1,4.486914021,power,Olivia
sub-17,1,3.394621388,power,Olivia
sub-17,1,4.730328188,power,Olivia
sub-17,1,3.50896212,power,Peter
sub-17,1,8.065921445,power,Newcomb
sub-17,1,3.013628305,power,Newcomb
sub-17,1,4.03492674,power,Hayworth
sub-17,1,5.782458067,power,Anthony
sub-17,1,10.23947437,power,Hayworth
sub-17,1,7.622913916,power,Hayworth
sub-17,1,9.71803595,power,Hayworth
sub-17,1,5.324952679,power,Hayworth
sub-17,1,5.111339254,power,Hayworth
sub-17,1,4.506782241,power,Newcomb
sub-17,1,4.693743794,power,Newcomb
sub-17,1,6.662208527,power,Anthony
sub-17,1,7.916489653,power,Anthony
sub-18,1,4.691962724,power,Olivia
sub-18,1,3.917466403,power,Olivia
sub-18,1,1.980331362,power,Peter
sub-18,1,1.606766514,power,Olivia
sub-18,1,3.558644835,power,Olivia
sub-18,1,3.934475602,power,Peter
sub-18,1,1.784167203,power,Peter
sub-18,1,3.491126034,power,Newcomb
sub-18,1,4.804849616,power,Newcomb
sub-18,1,3.716175894,power,Newcomb
sub-18,1,2.561070842,power,Olivia
sub-18,1,1.985807155,power,Olivia
sub-18,1,4.954926698,power,Hayworth
sub-18,1,4.932165253,power,Anthony
sub-18,1,4.174091728,power,Hayworth
sub-18,1,5.205581508,power,Hayworth
sub-18,1,2.923784246,power,Newcomb
sub-18,1,8.497302478,power,Newcomb
sub-18,1,5.146824188,power,Newcomb
sub-18,1,5.32878175,power,Anthony
sub-19,1,1.753709007,power,Olivia
sub-19,1,1.32742652,power,Olivia
sub-19,1,2.934434299,power,Olivia
sub-19,1,2.206963209,power,Peter
sub-19,1,1.54400314,power,Peter
sub-19,1,5.720559082,power,Newcomb
sub-19,1,2.123406257,power,Newcomb
sub-19,1,4.561627668,power,Peter
sub-19,1,1.703315028,power,Olivia
sub-19,1,3.692043256,power,Hayworth
sub-19,1,1.807026891,power,Anthony
sub-19,1,3.933110573,power,Hayworth
sub-19,1,2.854924691,power,Anthony
sub-19,1,6.539627862,power,Anthony
sub-19,1,3.439238713,power,Hayworth
sub-19,1,5.374801741,power,Hayworth
sub-19,1,2.748678566,power,Hayworth
sub-19,1,4.590747528,power,Newcomb
sub-19,1,3.084956138,power,Newcomb
sub-19,1,4.026588418,power,Newcomb
sub-19,1,7.959832634,power,Anthony
sub-19,1,3.629290738,power,Anthony
sub-2,1,3.662615878,power,Olivia
sub-2,1,2.52518847,power,Peter
sub-2,1,1.813698698,power,Olivia
sub-2,1,2.516039086,power,Olivia
sub-2,1,4.036024225,power,Peter
sub-2,1,2.476929217,power,Peter
sub-2,1,3.888371035,power,Newcomb
sub-2,1,4.983381605,power,Olivia
sub-2,1,2.727187317,power,Olivia
sub-2,1,4.591456724,power,Hayworth
sub-2,1,4.902432206,power,Anthony
sub-2,1,4.717102418,power,Hayworth
sub-2,1,6.518585643,power,Hayworth
sub-2,1,4.888549694,power,Hayworth
sub-2,1,4.452522269,power,Newcomb
sub-2,1,6.147709632,power,Newcomb
sub-2,1,7.088568626,power,Anthony
sub-2,1,5.918006646,power,Anthony
sub-20,1,1.834287399,power,Olivia
sub-20,1,1.234501931,power,Olivia
sub-20,1,1.525033023,power,Peter
sub-20,1,1.841416267,power,Peter
sub-20,1,2.321433433,power,Newcomb
sub-20,1,1.353079797,power,Newcomb
sub-20,1,5.376539087,power,Olivia
sub-20,1,5.282656084,power,Hayworth
sub-20,1,5.893283835,power,Anthony
sub-20,1,3.089583538,power,Hayworth
sub-20,1,10.97969205,power,Hayworth
sub-20,1,4.902664519,power,Hayworth
sub-20,1,5.931981492,power,Hayworth
sub-20,1,4.903092949,power,Newcomb
sub-20,1,6.484474251,power,Newcomb
sub-20,1,10.14317893,power,Newcomb
sub-20,1,6.235935321,power,Anthony
sub-21,1,1.837873166,power,Olivia
sub-21,1,2.06276627,power,Peter
sub-21,1,1.514760569,power,Olivia
sub-21,1,4.005890828,power,Peter
sub-21,1,2.08244127,power,Newcomb
sub-21,1,3.332747518,power,Newcomb
